id_detalle,numero_factura,id_producto,cantidad
4991,517,90,1
4992,517,381,5
4993,517,380,5
4994,518,719,10
4995,518,605,5
4996,518,506,3
4997,518,487,50
4998,518,227,50
4999,518,316,3
5000,518,159,12
5001,518,158,12
5002,518,771,2
5003,518,775,1
5004,518,741,3
5005,518,217,24
5006,518,410,2
5007,518,306,6
5008,518,171,10
5009,518,170,1
5010,518,172,10
5011,518,86,1
5012,519,341,4
5013,519,224,30
5014,519,180,100
5015,519,340,10
5016,496,86,1
5017,496,26,1
5018,520,792,1
5019,520,795,1
5020,520,793,1
5021,521,643,2
5022,521,437,2
5023,522,217,24
5024,522,21,12
5054,523,484,40
5026,522,19,12
5027,522,597,24
5028,522,396,5
5029,522,297,6
5030,522,808,6
5031,522,299,6
5032,522,461,2
5033,522,460,2
5034,522,158,10
5035,522,159,10
5036,522,180,10
5037,522,181,10
5038,522,466,10
5039,522,463,10
5040,522,102,2
5041,522,101,2
5042,522,99,2
5043,522,406,10
5044,522,425,20
5045,522,199,10
5046,522,293,10
5047,522,363,10
5048,522,362,10
5049,522,292,10
5051,411,437,4
5052,411,741,3
5053,411,743,3
5055,523,136,6
5056,523,625,10
5057,523,322,15
5058,524,457,10
5059,524,448,4
5060,524,141,6
5061,524,51,20
5062,524,90,1
5063,524,358,4
5064,524,177,6
5065,524,594,10
5066,524,397,10
5067,525,346,100
5068,525,302,50
5069,525,471,10
5070,488,208,10
5071,488,406,12
5072,488,613,6
5073,488,407,6
5078,526,827,25
5075,488,432,6
5076,488,431,6
5077,488,409,6
5079,526,312,6
5080,526,320,25
5081,526,443,10
5082,526,434,10
5083,527,596,50
5084,527,782,50
5085,528,646,5
5086,528,816,1
5087,528,829,11
5088,528,825,1
5089,528,158,12
5090,528,604,1
5091,529,166,3
5092,529,12,10
5093,529,287,2
5094,529,654,6
5095,529,622,1
5096,529,633,2
5097,529,491,10
5098,529,638,50
5099,529,200,12
5100,529,28,2
5101,529,300,20
5102,529,302,20
5160,534,335,12
5104,529,827,40
5105,529,828,40
5106,530,403,12
5107,530,753,2
5108,530,300,4
5109,530,302,6
5110,530,657,20
5111,530,594,5
5112,530,828,4
5113,530,827,4
5114,530,172,3
5115,530,171,3
5116,530,613,3
5117,530,805,4
5118,530,461,4
5119,530,460,6
5120,530,818,5
5121,530,817,5
5122,530,816,3
5123,530,820,2
5124,530,819,6
5125,530,487,24
5126,530,199,6
5127,530,200,24
5128,530,340,3
5129,531,199,100
5130,531,136,120
5131,531,765,120
5132,532,818,72
5133,533,300,6
5134,533,302,12
5135,533,44,4
5136,533,33,3
5137,533,345,6
5138,533,657,6
5139,533,152,6
5140,533,727,1
5141,533,189,4
5142,533,190,2
5143,533,596,1
5144,533,672,2
5145,533,77,2
5146,533,651,2
5147,533,471,4
5148,533,137,6
5149,533,139,6
5150,533,765,6
5151,533,437,3
5152,533,643,3
5153,533,634,2
5154,533,635,2
5155,533,498,6
5156,533,500,6
5157,533,716,4
5158,533,460,12
5159,533,499,6
5161,534,16,12
5162,534,18,12
5163,534,395,15
5164,534,473,15
5165,534,625,10
5168,534,86,1
5167,534,487,20
5169,535,202,50
5170,535,435,20
5171,535,416,20
5172,535,136,24
5173,535,496,60
5174,535,485,5
5175,535,782,25
5176,535,210,10
5177,535,209,20
5178,535,201,100
5179,535,77,10
5180,535,544,60
5181,535,472,20
5182,535,302,200
5183,535,300,200
5184,536,330,2
5185,536,410,4
5186,536,411,2
5187,536,328,1
5188,536,164,2
5189,536,160,1
5190,536,344,1
5191,536,544,12
5192,536,300,5
5193,536,437,3
5194,536,637,36
5195,536,387,6
5196,537,20,36
5197,537,18,36
5198,537,17,36
5199,537,16,36
5200,537,497,24
5201,537,496,24
5202,537,495,36
5203,537,33,30
5204,537,494,24
5205,537,170,1
5206,537,493,20
5207,538,183,100
5208,538,202,250
5209,538,191,20
5210,539,604,1
5211,539,133,1
5212,539,191,20
5213,539,183,100
5214,539,362,150
5215,539,202,50
5216,539,185,100
5217,540,493,2
5218,540,304,4
5219,540,303,2
5220,540,102,6
5221,540,101,6
5222,540,100,6
5223,540,103,6
5224,540,647,20
5225,540,818,23
5226,540,99,6
5227,540,98,6
5274,542,412,6
5229,541,578,4
5230,541,657,10
5231,541,463,10
5232,541,737,2
5233,541,632,10
5234,541,155,10
5235,541,800,4
5236,541,626,4
5237,541,391,5
5238,541,158,10
5239,541,726,2
5240,541,315,10
5241,541,316,2
5242,541,635,1
5243,541,605,2
5244,541,596,2
5245,541,451,5
5246,541,732,5
5247,541,444,5
5248,541,359,25
5249,541,209,4
5250,541,201,25
5270,539,730,20
5252,541,466,50
5273,542,407,6
5254,541,300,10
5255,541,459,1
5268,539,641,6
5271,542,387,2
5258,541,516,20
5259,541,326,2
5260,541,830,2
5261,541,601,2
5262,541,490,5
5263,541,775,2
5264,541,774,2
5265,541,197,2
5266,541,19,12
5272,542,730,4
5275,542,704,6
5276,542,67,6
5277,542,624,2
5278,542,722,6
5279,542,828,8
5280,542,434,6
5281,542,490,10
5282,542,473,20
5283,542,471,8
5284,542,579,6
5285,543,604,1
5286,543,77,1
5287,543,306,6
5288,543,116,1
5289,544,136,3
5290,544,69,2
5291,544,101,2
5292,544,600,2
5293,544,742,3
5294,544,322,10
5295,544,741,4
5296,544,201,4
5297,544,495,6
5298,544,435,1
5299,544,558,1
5300,545,19,12
5301,545,20,12
5302,545,21,12
5303,545,22,12
5304,545,23,12
5305,545,604,1
5306,545,18,12
5307,545,17,12
5308,545,16,12
5309,545,831,6
5310,545,782,10
5311,546,437,4
5312,546,102,12
5313,546,101,12
5314,546,303,6
5315,546,191,20
5316,546,765,10
5317,546,716,6
5318,546,266,20
5319,546,747,6
5320,546,467,15
5321,546,832,6
5329,547,829,80
5323,547,199,100
5324,547,818,12
5325,547,817,12
5326,547,831,24
5327,547,461,36
5328,547,460,36
5330,547,604,1
5331,548,54,5
5332,548,55,3
5333,548,469,1
5334,548,470,1
5335,548,543,1
5336,548,611,1
5337,548,143,1
5338,548,496,3
5339,548,499,3
5340,548,500,3
5341,548,495,3
5342,548,129,1
5343,548,358,2
5344,548,39,2
5345,548,477,10
5346,548,474,20
5347,548,24,1
5348,548,633,1
5349,548,665,1
5350,548,197,2
5351,548,51,10
5352,548,11,2
5353,548,473,10
5354,548,600,2
5355,548,171,10
5356,548,172,10
5357,548,173,10
5358,548,12,3
5359,548,52,10
5360,548,45,1
5361,548,553,1
5362,548,428,4
5363,548,300,10
5364,548,302,10
5365,549,625,30
5366,549,448,20
5367,549,544,48
5368,549,313,100
5369,549,86,4
5370,549,170,5
5371,550,790,120
5372,550,817,24
5373,551,404,120
5374,551,403,120
5375,552,484,20
5376,552,656,10
5377,552,210,20
5378,552,493,60
5391,554,141,10
5380,552,209,30
5381,553,757,5
5382,553,604,1
5383,553,101,6
5384,553,637,12
5385,553,766,5
5386,553,473,20
5387,553,302,5
5388,553,300,5
5389,553,743,2
5390,553,320,5
5392,554,437,6
5393,554,140,5
5394,554,186,10
5395,554,340,5
5396,554,157,3
5397,554,341,5
5398,554,487,50
5399,554,637,108
5400,555,829,15
5401,555,739,3
5402,556,107,10
5403,556,820,6
5456,561,578,2
5405,556,360,10
5406,556,833,4
5407,556,672,10
5408,556,756,6
5409,556,300,26
5410,551,297,1000
5411,557,632,50
5412,557,202,10
5413,557,463,100
5414,557,325,1
5415,557,594,6
5416,557,640,3
5417,557,540,2
5418,557,313,10
5419,557,65,10
5420,557,181,6
5421,557,473,20
5422,557,654,10
5423,557,180,6
5424,558,815,1
5425,558,604,1
5426,558,358,2
5427,558,201,10
5428,558,202,5
5429,558,293,50
5430,558,297,20
5431,558,320,5
5432,558,484,2
5433,558,303,2
5434,558,101,4
5435,558,102,4
5436,558,103,4
5437,558,766,10
5438,558,403,12
5439,558,300,6
5440,558,434,6
5441,558,530,6
5442,558,77,1
5443,558,753,4
5444,558,757,10
5445,559,97,4
5446,559,95,6
5447,559,308,5
5448,560,25,2
5449,560,183,15
5450,560,402,50
5451,560,493,30
5452,554,49,10
5457,561,596,2
5454,554,33,50
5455,554,34,10
5458,561,830,1
5459,561,451,10
5460,561,712,4
5461,562,300,190
5462,552,834,1
5464,563,747,6
5465,563,199,25
5466,563,37,3
5467,563,39,3
5468,563,42,6
5469,563,320,25
5470,563,123,1
5471,564,377,3
5472,564,316,5
5473,564,320,5
5474,564,67,2
5475,564,202,3
5476,564,201,3
5477,565,335,4
5478,565,199,25
5479,565,460,12
5480,565,795,1
5526,565,415,2
5482,565,316,6
5483,565,831,5
5528,571,644,3
5485,565,837,2
5486,565,839,1
5487,565,838,3
5488,565,673,3
5489,565,511,5
5491,565,12,1
5527,571,604,1
5493,565,387,4
5494,565,403,12
5495,565,484,1
5496,565,11,1
5497,565,637,24
5498,565,409,4
5499,566,86,1
5500,566,488,2
5501,567,818,48
5502,567,716,30
5503,567,747,10
5504,567,672,20
5505,567,178,24
5506,567,817,60
5507,567,177,10
5508,568,625,20
5509,568,840,30
5510,568,496,18
5511,569,185,100
5512,569,86,3
5513,569,26,3
5514,570,209,40
5515,570,208,50
5516,570,207,40
5517,570,206,20
5518,570,201,100
5519,570,767,31
5520,570,503,50
5521,570,502,32
5522,570,351,40
5587,570,856,60
5524,570,352,50
5525,570,315,1000
5529,571,117,1
5530,571,822,1
5531,571,176,4
5532,571,123,2
5533,571,409,5
5534,571,407,5
5535,571,119,2
5536,571,497,12
5537,571,496,18
5538,571,320,25
5539,571,494,18
5540,571,544,24
5541,571,449,4
5542,571,25,6
5543,563,308,12
5544,563,161,6
5545,572,543,10
5546,572,625,10
5547,572,316,15
5548,573,764,6
5549,574,137,12
5550,574,345,72
5551,574,183,100
5552,575,758,2
5553,575,385,1
5554,576,223,25
5555,577,316,15
5556,578,780,24
5557,578,309,72
5558,579,855,30
5559,579,387,15
5560,579,818,12
5561,580,630,25
5562,580,757,100
5563,580,218,24
5564,580,306,48
5565,580,308,48
5566,580,310,24
5567,580,654,40
5568,580,360,25
5569,580,303,6
5570,581,178,4
5571,581,467,6
5572,581,466,20
5573,581,202,6
5574,581,855,3
5575,582,639,6
5576,582,303,6
5577,582,630,25
5578,582,570,50
5579,582,757,100
5580,582,308,48
5581,582,310,24
5582,582,765,24
5583,582,218,24
5584,582,360,25
5585,582,654,40
5586,582,306,48
5588,570,469,15
5589,583,92,20
5590,583,57,12
5591,583,139,18
5592,583,484,3
5593,583,344,3
5594,584,57,12
5595,584,484,3
5596,584,92,20
5597,584,344,3
5598,584,139,18
5599,585,191,10
5600,585,706,1
5601,585,190,10
5602,585,189,10
5603,585,150,12
5604,585,544,12
5605,585,87,1
5606,585,768,1
5607,585,446,2
5608,585,469,5
5609,585,152,10
5610,586,161,6
5611,586,604,1
5612,586,136,1
5613,586,104,6
5614,587,836,1
5615,587,604,1
5616,587,835,1
5617,587,637,48
5618,586,150,6
5619,581,857,2
5620,581,544,6
5621,581,577,2
5622,588,472,5
5623,588,741,4
5624,588,544,24
5625,588,471,5
5626,588,335,16
5627,589,313,30
5628,589,415,4
5629,589,406,20
5630,589,418,25
5631,589,469,7
5632,590,363,20
5633,590,404,12
5634,590,322,10
5635,590,573,10
5636,590,407,3
5637,590,183,30
5638,591,210,10
5639,591,483,2
5640,591,484,2
5641,591,544,12
5642,591,303,5
5643,591,404,24
5644,591,201,10
5645,591,469,2
5646,591,51,10
5647,592,191,2
5648,592,151,50
5649,592,467,3
5650,592,625,3
5651,592,157,3
5652,592,190,5
5653,592,189,2
5654,588,604,1
5655,593,320,5
5656,593,766,10
5657,593,540,3
5658,593,532,4
5659,593,484,3
5660,593,495,6
5661,593,19,12
5662,593,496,6
5663,593,306,12
5664,573,625,50
5665,594,186,50
5666,594,141,50
5667,594,140,50
5698,597,68,24
5669,594,313,200
5670,594,405,12
5671,595,207,20
5697,596,313,200
5696,596,544,120
5674,595,190,5
5675,595,191,5
5693,595,540,2
5677,595,474,50
5678,595,480,50
5679,595,476,50
5694,595,539,2
5681,595,475,50
5682,595,436,3
5692,595,315,20
5684,595,444,1
5685,595,550,1
5686,595,508,6
5687,595,792,1
5688,595,602,2
5689,595,649,5
5690,595,600,2
5691,595,753,1
5699,597,157,12
5700,597,12,108
5701,597,437,30
5702,597,381,12
5745,597,380,6
5704,597,623,20
5705,597,74,23
5706,597,624,8
5707,598,496,12
5708,598,637,20
5709,598,495,12
5710,598,544,120
5711,596,461,60
5712,599,137,108
5713,600,164,3
5714,600,767,4
5715,600,44,2
5716,600,439,2
5717,600,570,10
5718,600,831,5
5719,600,497,2
5720,600,496,2
5721,600,495,4
5722,600,181,10
5723,600,840,20
5724,600,180,10
5725,601,300,200
5726,601,136,240
5727,602,302,600
5728,603,98,6
5729,603,99,6
5730,603,100,6
5731,603,101,6
5732,603,102,6
5733,603,166,3
5734,603,167,3
5735,603,404,24
5736,603,403,24
5737,603,840,30
5738,603,395,25
5758,604,605,6
5757,603,352,30
5741,603,573,50
5742,603,574,25
5743,603,333,2
5744,603,332,2
5746,597,416,12
5747,595,766,4
5748,595,494,6
5749,595,494,6
5750,595,741,4
5751,595,310,4
5752,595,309,4
5753,595,73,3
5759,604,387,6
5755,595,719,6
5756,595,720,6
5760,604,484,20
5761,605,461,6
5762,605,460,6
5763,605,33,4
5764,605,35,2
5765,605,34,4
5766,605,16,12
5767,605,18,12
5768,605,19,12
5769,605,21,12
5770,605,594,6
5771,605,840,10
5772,605,11,3
5773,605,444,10
5774,605,452,10
5775,605,188,2
5776,605,189,2
5777,605,190,2
5778,605,98,2
5779,605,99,2
5780,605,100,2
5781,605,101,2
5782,605,102,2
5783,605,103,2
5784,605,303,2
5785,605,635,2
5786,605,352,10
5787,605,158,12
5788,605,437,2
5789,605,643,2
5790,605,403,2
5791,605,404,2
5792,605,544,4
5793,605,502,2
5794,572,218,6
5795,572,138,10
5796,572,308,10
5797,572,139,10
5798,572,310,10
5799,606,625,5
5800,606,88,2
5801,606,89,2
5802,607,300,30
5803,607,302,150
5804,607,632,200
5805,607,625,20
5806,608,488,6
5807,605,66,1
5808,605,487,12
5809,609,484,1
5810,609,406,10
5811,609,344,1
5812,609,180,50
5813,609,837,1
5814,609,577,2
5815,609,116,2
5816,609,387,8
5817,609,331,4
5818,609,330,1
5819,609,731,2
5820,609,444,20
5821,609,836,1
5822,610,155,100
5823,610,739,3
5824,610,151,50
5825,611,425,50
5826,611,672,2
5827,611,716,2
5828,611,139,12
5829,611,138,12
5830,611,137,50
5831,611,322,50
5832,611,199,10
5833,611,544,36
5834,611,649,30
5835,611,647,50
5836,612,502,18
5837,612,767,69
5838,612,467,200
5839,613,657,30
5840,613,728,5
5841,612,123,12
5842,614,136,24
5843,614,150,24
5844,615,49,20
5845,615,47,20
5846,615,302,40
5847,615,300,20
5848,615,158,50
5849,615,152,20
5850,615,646,50
5851,615,647,50
5852,615,451,10
5853,615,452,10
5854,615,444,10
5855,615,544,36
5865,616,62,10
5857,615,199,25
5858,615,677,2
5859,615,816,10
5860,615,499,18
5861,615,396,20
5862,615,185,100
5863,615,159,50
5864,615,495,18
5866,616,61,6
5867,616,60,6
5868,617,28,10
5869,617,30,10
5870,617,638,400
5871,617,672,5
5872,617,403,24
5873,617,716,10
5874,617,643,5
5875,617,402,20
5876,618,473,50
5877,618,604,1
5878,618,362,150
5879,618,471,10
5880,618,20,24
5881,618,19,24
5882,618,18,24
5883,618,17,24
5884,618,191,10
5885,618,190,10
5886,618,544,24
5887,618,77,6
5888,618,16,24
5889,618,313,30
5890,618,625,10
5891,619,360,10
5892,619,604,1
5893,619,837,1
5894,619,836,4
5895,619,835,5
5900,621,210,5
5897,619,706,6
5898,620,136,24
5899,620,734,2
5901,621,209,10
5902,621,434,20
5903,621,140,12
5904,621,141,12
5905,621,186,12
5906,621,26,1
5907,621,86,1
5908,621,197,6
5909,621,198,6
5910,622,201,150
5911,623,604,1
5912,623,532,4
5913,623,757,10
5914,623,316,15
5915,623,335,4
5916,623,297,20
5917,623,484,1
5918,623,352,5
5919,623,466,10
5920,623,403,12
5921,623,447,20
5922,623,306,24
5923,624,631,2
5924,624,540,1
5925,624,344,2
5926,624,136,2
5927,624,320,5
5928,624,155,20
5929,624,325,1
5930,625,604,1
5931,625,340,5
5932,625,337,5
5933,625,13,2
5934,625,471,3
5935,625,300,5
5936,625,200,20
5937,625,766,5
5938,625,544,12
5939,625,757,10
5940,626,773,5
5941,626,761,100
5942,626,762,100
5943,626,765,3
5944,626,780,3
5945,626,341,12
5946,627,469,2
5947,627,403,24
5948,627,495,6
5949,627,413,2
5950,627,410,2
5951,627,402,60
5952,627,497,12
5953,627,746,6
5966,627,871,2
5955,627,325,1
5956,627,621,1
5957,627,491,6
5958,627,594,6
5959,627,201,20
5960,628,319,25
5961,628,218,4
5962,628,320,25
5963,628,516,20
5964,594,77,1
5965,627,56,5
5967,629,180,15
5968,629,757,40
5969,629,181,15
5970,629,139,12
5971,629,19,12
5972,629,18,12
5973,629,16,12
5974,629,293,24
5975,629,292,24
5976,629,320,25
5977,629,141,5
5978,629,140,5
5979,629,187,5
5980,629,544,12
5981,629,186,5
5982,612,872,30
5983,612,358,20
5984,612,109,10
5985,612,20,144
5986,612,18,144
5987,612,17,144
5988,612,16,144
5993,616,858,6
5994,616,860,3
5992,616,873,10
5995,630,818,60
5996,630,817,48
5997,630,300,40
5998,614,338,15
5999,631,224,15
6000,632,858,6
6001,632,872,10
6002,632,394,200
6003,632,726,2
6004,632,873,4
6005,632,863,600
6006,632,637,120
6007,632,874,1
6008,632,26,3
6009,632,86,6
6010,632,716,12
6011,632,60,4
6012,633,316,45
6013,633,876,2
6014,633,469,1
6015,633,875,1
6016,634,425,10
6017,634,155,10
6018,634,719,5
6019,614,199,25
6020,614,341,4
6021,633,734,1
6022,635,877,1
6023,636,719,1
6024,636,590,1
6025,636,335,4
6026,636,461,36
6027,636,625,30
6028,636,425,150
6388,671,183,50
6387,671,573,20
6110,639,419,25
6032,636,200,160
6033,637,590,1
6034,637,151,50
6035,637,635,1
6036,637,872,10
6037,637,829,3
6038,637,825,2
6039,637,827,20
6040,637,828,20
6041,637,860,2
6042,638,184,100
6043,638,185,200
6044,638,340,20
6045,638,152,20
6046,638,141,12
6047,638,773,6
6048,638,98,6
6049,638,344,6
6050,638,99,6
6051,638,101,12
6052,638,100,6
6053,638,102,12
6055,639,152,10
6151,647,187,6
6057,639,618,4
6058,639,157,10
6059,639,418,50
6060,639,622,2
6061,639,74,1
6062,639,56,20
6063,639,299,30
6064,639,35,6
6065,639,457,10
6066,639,407,20
6067,639,726,4
6068,639,96,20
6069,639,491,20
6070,639,119,2
6071,639,123,2
6072,639,199,100
6111,643,535,3
6074,639,864,20
6075,640,872,4
6076,640,767,10
6077,640,503,6
6078,640,21,12
6079,640,19,12
6080,640,18,12
6081,640,20,12
6082,640,303,6
6083,641,621,1
6150,647,604,1
6085,641,409,5
6086,641,612,2
6087,641,362,150
6149,641,632,100
6108,641,673,3
6090,641,164,2
6163,648,302,600
6092,641,415,2
6106,641,818,5
6094,641,316,5
6095,641,101,12
6096,641,872,9
6097,641,544,12
6098,641,782,4
6099,641,102,6
6100,642,757,20
6133,645,326,2
6102,642,322,252
6103,642,102,12
6104,642,300,150
6105,642,625,50
6109,639,782,25
6112,643,534,3
6113,643,723,1
6114,643,727,1
6115,643,97,5
6116,643,96,5
6117,643,95,5
6118,643,677,1
6119,643,473,30
6120,643,544,24
6121,643,621,1
6122,643,38,1
6123,643,316,20
6124,639,190,10
6125,641,461,12
6126,644,816,6
6127,644,457,20
6128,644,613,3
6129,644,672,3
6130,644,612,3
6131,644,716,3
6132,642,141,50
6134,645,501,6
6135,645,497,6
6136,645,500,12
6137,645,453,10
6138,645,712,10
6139,645,303,3
6140,645,352,6
6141,645,204,3
6142,645,201,20
6143,646,818,120
6144,646,878,60
6145,646,716,20
6146,646,672,20
6147,646,747,15
6148,646,817,120
6152,647,186,6
6153,647,461,12
6154,647,517,4
6155,647,38,4
6156,647,623,4
6157,647,544,24
6158,647,68,5
6159,647,436,12
6160,647,344,4
6161,647,416,4
6162,647,651,2
6164,649,836,1
6165,649,835,1
6166,650,835,1
6167,650,836,1
6168,651,852,1
6169,651,651,2
6170,651,849,1
6171,651,482,5
6172,651,459,2
6173,651,830,1
6174,651,201,10
6175,651,726,1
6176,651,488,1
6177,651,200,10
6178,651,823,1
6179,651,850,1
6180,651,316,15
6181,651,596,1
6182,651,840,10
6183,651,833,2
6184,651,727,2
6185,651,334,50
6186,651,606,1
6187,652,160,1
6188,652,832,2
6189,652,394,20
6190,652,297,20
6191,652,299,30
6192,652,657,20
6193,652,765,4
6194,652,822,1
6195,652,155,30
6196,652,649,6
6197,652,652,4
6198,652,653,4
6199,652,655,15
6200,652,748,1
6201,652,640,8
6202,652,96,2
6203,652,95,2
6204,652,185,30
6205,652,358,1
6206,652,708,1
6207,652,446,1
6208,652,664,3
6209,652,826,3
6362,668,878,24
6211,652,405,6
6212,652,320,3
6213,652,71,1
6214,652,425,20
6215,652,613,2
6224,654,131,5
6217,652,344,2
6218,652,483,2
6219,652,625,4
6220,653,817,60
6221,653,818,228
6222,653,878,24
6223,653,150,118
6225,640,316,15
6226,655,878,6
6227,655,470,6
6228,655,446,6
6229,655,872,12
6230,655,483,10
6231,655,613,12
6232,655,310,96
6233,655,297,200
6234,655,344,10
6235,656,160,3
6236,656,417,25
6237,656,864,12
6238,657,437,4
6239,657,500,6
6240,657,708,1
6241,657,86,1
6242,657,490,10
6243,657,377,3
6244,657,182,20
6245,657,183,20
6246,657,184,20
6247,657,185,20
6248,657,91,6
6249,657,97,2
6250,657,502,3
6251,657,800,2
6252,657,677,1
6253,657,830,1
6254,657,403,12
6255,657,863,20
6256,657,42,2
6257,657,51,20
6258,657,141,4
6259,657,186,4
6260,657,647,10
6261,657,646,10
6262,657,136,3
6263,657,155,30
6264,657,343,3
6265,657,125,2
6266,657,124,2
6267,657,864,4
6268,657,335,8
6269,657,597,10
6270,657,344,2
6271,657,578,4
6272,657,306,6
6273,657,313,10
6274,657,16,12
6275,657,18,12
6276,657,20,12
6277,657,19,12
6278,657,739,1
6279,657,60,2
6280,657,164,1
6281,657,171,3
6282,657,172,3
6283,652,316,15
6284,658,351,3
6285,658,300,1
6286,658,350,3
6287,658,343,3
6288,658,544,6
6289,658,316,6
6290,636,331,3
6291,659,767,10
6292,659,829,3
6293,659,487,3
6294,659,860,2
6295,659,825,2
6296,655,544,48
6297,660,773,4
6298,660,404,12
6299,660,855,5
6300,660,395,5
6301,660,394,5
6302,660,315,20
6303,660,155,10
6304,660,322,5
6305,661,773,4
6306,661,404,12
6307,661,855,5
6308,661,155,10
6309,661,322,5
6310,661,395,5
6311,661,394,5
6312,661,315,20
6313,662,11,5
6314,662,446,5
6315,662,416,5
6316,662,380,5
6317,662,224,30
6318,662,223,25
6319,663,136,48
6320,664,878,48
6321,664,604,1
6322,665,604,1
6323,665,880,6
6324,665,855,15
6325,665,879,15
6326,665,406,30
6327,665,860,2
6328,666,621,1
6329,666,174,6
6330,666,72,2
6361,668,362,600
6332,666,869,1
6333,666,725,6
7090,740,746,2
6335,666,448,3
6336,666,860,1
6337,666,525,2
6338,666,723,4
6339,666,873,3
6340,666,816,4
6341,666,878,4
6342,666,503,3
6343,666,181,30
6344,666,579,6
6345,666,859,2
6346,666,815,1
6365,669,331,3
6364,669,858,3
6363,667,33,5
6350,667,726,1
6351,667,543,4
6352,667,219,1
6353,667,322,6
6354,667,316,1
6355,667,32,2
6356,667,820,2
6357,667,143,1
6358,667,672,3
6359,667,800,1
6360,667,657,10
6366,669,613,10
6367,640,745,3
6368,640,746,3
6369,640,747,3
6370,670,805,24
6371,670,460,36
6372,670,461,12
6373,670,485,10
6477,678,316,6
6375,670,722,15
6376,670,856,20
6377,670,494,36
6378,670,495,36
6379,670,496,24
6380,670,860,2
6381,670,47,30
6382,670,719,70
6383,670,362,150
6384,670,881,30
6385,636,140,10
6386,636,141,10
6415,671,677,1
6414,671,882,1
6397,672,829,9
6392,671,864,12
6393,671,863,20
6398,672,66,1
6396,671,90,1
6399,672,49,3
6400,672,168,12
6401,672,53,2
6402,672,46,3
6403,672,602,6
6416,672,856,5
6405,672,704,12
6406,672,467,12
6407,672,428,10
6408,672,625,12
6409,672,633,2
6410,672,390,15
6411,672,137,6
6412,672,391,15
6413,672,389,30
6417,673,630,4
6418,673,102,12
6419,673,303,5
6420,673,605,6
6421,673,471,6
6422,673,472,6
6423,673,623,4
6424,673,641,2
6425,674,297,10
6426,674,335,12
6427,674,137,2
6428,674,204,2
6429,674,352,4
6430,674,351,6
6431,674,209,2
6432,674,493,6
6433,674,325,1
6434,674,360,4
6435,674,649,2
6436,675,604,1
6437,675,102,12
6438,675,723,2
6439,676,604,1
6440,676,101,4
6441,676,335,4
6442,676,420,5
6443,676,591,2
6444,676,882,1
6445,676,116,1
6446,676,352,4
6447,676,124,4
6448,676,351,4
6449,676,202,4
6450,676,8,4
6451,676,24,4
6452,676,266,20
6453,676,316,15
6454,676,248,25
6455,676,236,20
6456,676,235,20
6457,676,343,2
6458,676,226,50
6459,676,227,50
6460,676,761,50
6461,676,762,50
6462,677,604,1
6463,677,863,20
6464,677,17,12
6465,677,16,12
6466,677,412,3
6467,677,101,6
6468,677,407,3
6469,677,573,10
6470,677,184,20
6471,677,102,6
6472,672,322,48
6473,672,404,12
6474,672,594,24
6475,672,773,1
6476,672,493,6
6478,678,300,8
6479,679,300,300
6480,679,437,100
6481,679,302,600
6482,680,300,100
6483,680,625,30
6484,681,363,40
6485,681,221,30
6505,683,340,20
6487,681,200,10
6488,681,11,6
6489,681,641,4
6490,681,46,4
6491,681,301,10
6492,681,821,2
6493,681,816,5
6494,681,799,5
6495,681,651,2
6496,681,396,20
6497,681,795,1
6498,681,441,6
6499,681,443,6
6500,681,694,6
6501,681,445,6
6502,681,480,50
6503,681,72,3
6504,682,60,6
6506,683,341,10
6507,684,860,2
6508,684,825,1
6509,685,746,3
6510,685,747,2
6511,685,387,2
6512,685,487,100
6513,685,594,10
6514,685,467,5
6515,685,637,48
6516,685,831,5
6517,685,450,10
6518,685,836,1
6519,685,818,12
6520,686,139,4
6521,686,207,3
6522,686,358,2
6523,686,767,2
6524,686,771,1
6525,686,10,2
6526,686,29,1
6527,686,208,3
6528,686,201,10
6529,686,158,12
6530,686,152,3
6531,686,377,2
6532,686,180,10
6533,686,872,1
6534,686,446,1
6535,686,397,5
6536,687,425,50
6537,687,250,5
6696,699,218,24
6539,687,517,5
6540,687,251,5
6695,699,747,40
6542,687,638,100
6684,687,859,6
6544,687,467,15
6545,687,322,20
6546,687,103,6
6547,687,101,12
6548,687,102,12
6549,687,302,20
6550,687,300,20
6551,687,303,2
6552,687,304,2
6553,688,53,6
6554,688,634,3
6555,688,485,3
6556,688,635,3
6687,700,757,150
6558,688,738,6
6559,688,75,6
6560,688,737,3
6561,688,459,5
6562,688,352,12
6563,688,833,6
6688,700,422,1
6565,689,404,60
6566,689,313,100
6567,689,403,120
6568,689,621,6
6569,689,864,12
6570,682,884,15
6571,682,885,10
6572,682,337,15
6573,690,532,2
6574,690,334,50
6575,690,880,2
6576,690,728,2
6577,690,450,4
6578,690,493,6
6579,691,885,6
6580,691,672,10
6581,691,613,10
6582,691,612,10
6583,692,888,1
6584,692,818,12
6585,692,817,3
6586,692,874,1
6587,692,47,10
6588,692,745,6
6589,692,746,6
6590,692,747,6
6591,692,620,40
6592,692,885,6
6593,692,204,40
6594,692,205,40
6595,691,89,2
6596,691,90,1
6597,691,880,6
6598,690,818,4
6599,690,363,10
6600,690,181,10
6601,690,180,10
6602,693,829,15
6603,693,645,144
6604,693,377,10
6605,693,293,100
6606,693,450,10
6607,693,431,50
6608,693,704,100
